Steps,Episodes,Time Elapsed
10,1000,00:20:23
10,1000,00:20:24
10,1000,00:20:24
10,1000,00:20:24
10,1000,00:20:25
10,1000,00:20:25
10,1000,00:20:25
10,1000,00:20:25
10,1000,00:20:26
10,1000,00:20:26
10,1000,00:20:26
10,1000,00:20:26
10,1000,00:20:27
10,1000,00:20:27
10,1000,00:20:27
10,1000,00:20:27
10,1000,00:20:27
10,1000,00:20:28
10,1000,00:20:28
10,1000,00:20:28
10,1000,00:20:29
10,1000,00:20:29
10,1000,00:20:29
10,1000,00:20:30
10,1000,00:20:30
10,1000,00:20:30
10,1000,00:20:31
10,1000,00:20:31
10,1000,00:20:31
10,1000,00:20:31
10,1000,00:20:32
10,1000,00:20:32
10,1000,00:20:32
10,1000,00:20:32
10,1000,00:20:32
10,1000,00:20:33
10,1000,00:20:33
10,1000,00:20:33
10,1000,00:20:33
10,1000,00:20:34
10,1000,00:20:34
10,1000,00:20:34
10,1000,00:20:34
10,1000,00:20:35
10,1000,00:20:35
10,1000,00:20:35
10,1000,00:20:36
10,1000,00:20:36
10,1000,00:20:36
10,1000,00:20:36
10,1000,00:20:36
10,1000,00:20:37
10,1000,00:20:37
10,1000,00:20:37
10,1000,00:20:37
10,1000,00:20:37
10,1000,00:20:38
10,1000,00:20:38
10,1000,00:20:38
10,1000,00:20:38
10,1000,00:20:38
10,1000,00:20:39
10,1000,00:20:39
10,1000,00:20:39
10,1000,00:20:39
10,1000,00:20:39
10,1000,00:20:39
10,1000,00:20:40
10,1000,00:20:40
10,1000,00:20:40
10,1000,00:42:19
10,1000,00:42:20
10,1000,00:42:20
10,1000,00:42:20
10,1000,00:42:20
10,1000,00:42:20
10,1000,00:42:21
10,1000,00:42:21
10,1000,00:42:21
10,1000,00:42:22
10,1000,00:42:22
10,1000,00:42:22
10,1000,00:42:22
10,1000,00:42:23
10,1000,00:42:23
10,1000,00:42:23
10,1000,00:42:23
10,1000,00:42:24
10,1000,00:42:24
10,1000,00:42:24
10,1000,00:42:24
10,1000,00:42:25
10,1000,00:42:25
10,1000,00:42:25
10,1000,00:42:25
10,1000,00:42:26
10,1000,00:42:26
10,1000,00:42:26
10,1000,00:42:26
10,1000,00:42:27
10,1000,00:42:27
10,1000,00:42:27
10,1000,00:42:27
10,1000,00:42:28
10,1000,00:42:28
10,1000,00:42:28
10,1000,00:42:29
10,1000,00:42:29
10,1000,00:42:29
10,1000,00:42:30
10,1000,00:42:30
10,1000,00:42:31
10,1000,00:42:31
10,1000,00:42:31
10,1000,00:42:31
10,1000,00:42:32
10,1000,00:42:32
10,1000,00:42:32
10,1000,00:42:33
10,1000,00:42:33
10,1000,00:42:33
10,1000,00:42:33
10,1000,00:42:34
10,1000,00:42:34
10,1000,00:42:34
10,1000,00:42:34
10,1000,00:42:35
10,1000,00:42:35
10,1000,00:42:35
10,1000,00:42:35
10,1000,00:42:36
10,1000,00:42:36
10,1000,00:42:36
10,1000,00:42:37
10,1000,00:42:37
10,1000,00:42:37
10,1000,00:42:38
10,1000,00:42:38
10,1000,00:42:38
10,1000,00:42:39
10,1000,00:42:39
10,1000,00:42:39
10,1000,00:42:39
10,1000,00:42:40
10,1000,00:42:40
10,1000,01:01:50
10,1000,01:01:51
10,1000,01:01:51
10,1000,01:01:51
10,1000,01:01:52
10,1000,01:01:52
10,1000,01:01:52
10,1000,01:01:52
10,1000,01:01:53
10,1000,01:01:53
10,1000,01:01:53
10,1000,01:01:53
10,1000,01:01:54
10,1000,01:01:54
10,1000,01:01:54
10,1000,01:01:55
10,1000,01:01:55
10,1000,01:01:55
10,1000,01:01:55
10,1000,01:01:56
10,1000,01:01:56
10,1000,01:01:56
10,1000,01:01:56
10,1000,01:01:56
10,1000,01:01:57
10,1000,01:01:57
10,1000,01:01:57
10,1000,01:01:57
10,1000,01:01:58
10,1000,01:01:58
10,1000,01:01:58
10,1000,01:01:58
10,1000,01:01:59
10,1000,01:01:59
10,1000,01:01:59
10,1000,01:02:00
10,1000,01:02:00
10,1000,01:02:00
10,1000,01:02:01
10,1000,01:02:01
10,1000,01:02:01
10,1000,01:02:02
10,1000,01:02:02
10,1000,01:02:02
10,1000,01:02:02
10,1000,01:02:03
10,1000,01:02:03
10,1000,01:02:03
10,1000,01:02:03
10,1000,01:02:04
10,1000,01:02:04
10,1000,01:02:04
10,1000,01:02:04
10,1000,01:02:05
10,1000,01:02:05
10,1000,01:02:05
10,1000,01:02:05
10,1000,01:02:06
10,1000,01:02:06
10,1000,01:02:06
10,1000,01:02:06
10,1000,01:02:07
10,1000,01:02:07
10,1000,01:02:07
10,1000,01:02:07
10,1000,01:02:07
10,1000,01:02:07
10,1000,01:02:08
10,1000,01:02:08
10,1000,01:02:08
10,1000,01:02:08
10,1000,01:02:08
10,1000,01:02:09
10,1000,01:02:09
10,1000,01:02:09
10,1000,01:02:09
10,1000,01:23:22
10,1000,01:23:22
10,1000,01:23:23
10,1000,01:23:23
10,1000,01:23:23
10,1000,01:23:23
10,1000,01:23:24
10,1000,01:23:24
10,1000,01:23:24
10,1000,01:23:24
10,1000,01:23:25
10,1000,01:23:25
10,1000,01:23:25
10,1000,01:23:25
10,1000,01:23:26
10,1000,01:23:26
10,1000,01:23:26
10,1000,01:23:26
10,1000,01:23:27
10,1000,01:23:27
10,1000,01:23:27
10,1000,01:23:27
10,1000,01:23:28
10,1000,01:23:28
10,1000,01:23:28
10,1000,01:23:28
10,1000,01:23:29
10,1000,01:23:29
10,1000,01:23:29
10,1000,01:23:29
10,1000,01:23:29
10,1000,01:23:30
10,1000,01:23:30
10,1000,01:23:30
10,1000,01:23:31
10,1000,01:23:31
10,1000,01:23:31
10,1000,01:23:31
10,1000,01:23:32
10,1000,01:23:32
10,1000,01:23:32
10,1000,01:23:32
10,1000,01:23:32
10,1000,01:23:33
10,1000,01:23:33
10,1000,01:23:33
10,1000,01:23:33
10,1000,01:23:33
10,1000,01:23:33
10,1000,01:23:33
10,1000,01:23:34
10,1000,01:23:34
10,1000,01:23:34
10,1000,01:23:34
10,1000,01:23:34
10,1000,01:23:34
10,1000,01:23:35
10,1000,01:23:35
10,1000,01:23:35
10,1000,01:23:35
10,1000,01:23:35
10,1000,01:23:36
10,1000,01:23:36
10,1000,01:23:36
10,1000,01:23:36
10,1000,01:23:36
10,1000,01:23:37
10,1000,01:23:37
10,1000,01:23:37
10,1000,01:23:37
10,1000,01:23:37
10,1000,01:23:38
10,1000,01:23:38
10,1000,01:23:38
10,1000,01:23:38
10,1000,01:23:38
10,1000,01:23:38
10,1000,01:23:39
10,1000,01:23:39
10,1000,01:23:39
10,1000,01:23:39
10,1000,01:23:39
10,1000,01:23:40
10,1000,01:23:40
10,1000,01:23:40
10,1000,01:23:40
10,1000,01:23:40
10,1000,01:57:20
10,1000,01:57:21
10,1000,01:57:21
10,1000,01:57:21
10,1000,01:57:21
10,1000,01:57:21
10,1000,01:57:22
10,1000,01:57:22
10,1000,01:57:22
10,1000,01:57:22
10,1000,01:57:23
10,1000,01:57:23
10,1000,01:57:23
10,1000,01:57:23
10,1000,01:57:24
10,1000,01:57:24
10,1000,01:57:24
10,1000,01:57:24
10,1000,01:57:25
10,1000,01:57:25
10,1000,01:57:25
10,1000,01:57:25
10,1000,01:57:26
10,1000,01:57:26
10,1000,01:57:26
10,1000,01:57:26
10,1000,01:57:26
10,1000,01:57:26
10,1000,01:57:27
10,1000,01:57:27
10,1000,01:57:27
10,1000,01:57:27
10,1000,01:57:27
10,1000,01:57:28
10,1000,01:57:28
10,1000,01:57:28
10,1000,01:57:28
10,1000,01:57:29
10,1000,01:57:29
10,1000,01:57:29
10,1000,01:57:30
10,1000,01:57:30
10,1000,01:57:30
10,1000,01:57:30
10,1000,01:57:31
10,1000,01:57:31
10,1000,01:57:31
10,1000,01:57:32
10,1000,01:57:32
10,1000,01:57:32
10,1000,01:57:32
10,1000,01:57:32
10,1000,01:57:33
10,1000,01:57:33
10,1000,01:57:33
10,1000,01:57:33
10,1000,01:57:34
10,1000,01:57:34
10,1000,01:57:34
10,1000,01:57:34
10,1000,01:57:34
10,1000,01:57:35
10,1000,01:57:35
10,1000,01:57:35
10,1000,01:57:35
10,1000,01:57:36
10,1000,01:57:36
10,1000,01:57:36
10,1000,01:57:36
10,1000,01:57:36
10,1000,01:57:37
10,1000,01:57:37
10,1000,01:57:37
10,1000,01:57:37
10,1000,01:57:37
10,1000,01:57:38
10,1000,01:57:38
10,1000,01:57:38
10,1000,01:57:38
10,1000,01:57:38
10,1000,01:57:39
10,1000,01:57:39
10,1000,01:57:39
10,1000,01:57:39
10,1000,02:16:44
10,1000,02:16:44
10,1000,02:16:44
10,1000,02:16:45
10,1000,02:16:45
10,1000,02:16:45
10,1000,02:16:45
10,1000,02:16:46
10,1000,02:16:46
10,1000,02:16:46
10,1000,02:16:46
10,1000,02:16:47
10,1000,02:16:47
10,1000,02:16:47
10,1000,02:16:48
10,1000,02:16:48
10,1000,02:16:48
10,1000,02:16:48
10,1000,02:16:49
10,1000,02:16:49
10,1000,02:16:49
10,1000,02:16:49
10,1000,02:16:50
10,1000,02:16:50
10,1000,02:16:50
10,1000,02:16:50
10,1000,02:16:50
10,1000,02:16:50
10,1000,02:16:51
10,1000,02:16:51
10,1000,02:16:51
10,1000,02:16:51
10,1000,02:16:52
10,1000,02:16:52
10,1000,02:16:52
10,1000,02:16:52
10,1000,02:16:53
10,1000,02:16:53
10,1000,02:16:53
10,1000,02:16:53
10,1000,02:16:54
10,1000,02:16:54
10,1000,02:16:54
10,1000,02:16:54
10,1000,02:16:54
10,1000,02:16:55
10,1000,02:16:55
10,1000,02:16:55
10,1000,02:16:55
10,1000,02:16:56
10,1000,02:16:56
10,1000,02:16:56
10,1000,02:16:56
10,1000,02:16:57
10,1000,02:16:57
10,1000,02:16:57
10,1000,02:16:57
10,1000,02:16:58
10,1000,02:16:58
10,1000,02:16:58
10,1000,02:16:58
10,1000,02:16:59
10,1000,02:16:59
10,1000,02:16:59
10,1000,02:16:59
10,1000,02:17:00
10,1000,02:17:00
10,1000,02:17:00
10,1000,02:17:00
10,1000,02:17:01
10,1000,02:17:01
10,1000,02:17:01
10,1000,02:17:01
10,1000,02:17:02
10,1000,02:17:02
10,1000,02:46:40
10,1000,02:46:40
10,1000,02:46:40
10,1000,02:46:40
10,1000,02:46:41
10,1000,02:46:41
10,1000,02:46:41
10,1000,02:46:42
10,1000,02:46:42
10,1000,02:46:42
10,1000,02:46:43
10,1000,02:46:43
10,1000,02:46:43
10,1000,02:46:44
10,1000,02:46:44
10,1000,02:46:44
10,1000,02:46:45
10,1000,02:46:45
10,1000,02:46:45
10,1000,02:46:45
10,1000,02:46:46
10,1000,02:46:46
10,1000,02:46:46
10,1000,02:46:46
10,1000,02:46:47
10,1000,02:46:47
10,1000,02:46:47
10,1000,02:46:47
10,1000,02:46:47
10,1000,02:46:48
10,1000,02:46:48
10,1000,02:46:48
10,1000,02:46:48
10,1000,02:46:49
10,1000,02:46:49
10,1000,02:46:49
10,1000,02:46:49
10,1000,02:46:50
10,1000,02:46:50
10,1000,02:46:50
10,1000,02:46:51
10,1000,02:46:51
10,1000,02:46:51
10,1000,02:46:51
10,1000,02:46:51
10,1000,02:46:52
10,1000,02:46:52
10,1000,02:46:52
10,1000,02:46:52
10,1000,02:46:53
10,1000,02:46:53
10,1000,02:46:53
10,1000,02:46:53
10,1000,02:46:54
10,1000,02:46:54
10,1000,02:46:54
10,1000,02:46:54
10,1000,02:46:55
10,1000,02:46:55
10,1000,02:46:55
10,1000,02:46:55
10,1000,02:46:56
10,1000,02:46:56
10,1000,02:46:56
10,1000,02:46:56
10,1000,02:46:57
10,1000,02:46:57
10,1000,03:05:53
10,1000,03:05:53
10,1000,03:05:53
10,1000,03:05:53
10,1000,03:05:53
10,1000,03:05:54
10,1000,03:05:54
10,1000,03:05:54
10,1000,03:05:55
10,1000,03:05:55
10,1000,03:05:55
10,1000,03:05:55
10,1000,03:05:56
10,1000,03:05:56
10,1000,03:05:56
10,1000,03:05:57
10,1000,03:05:57
10,1000,03:05:57
10,1000,03:05:58
10,1000,03:05:58
10,1000,03:05:58
10,1000,03:05:59
10,1000,03:05:59
10,1000,03:05:59
10,1000,03:05:59
10,1000,03:06:00
10,1000,03:06:00
10,1000,03:06:00
10,1000,03:06:00
10,1000,03:06:01
10,1000,03:06:01
10,1000,03:06:01
10,1000,03:06:02
10,1000,03:06:02
10,1000,03:06:02
10,1000,03:06:03
10,1000,03:06:03
10,1000,03:06:04
10,1000,03:06:04
10,1000,03:06:04
10,1000,03:06:05
10,1000,03:06:05
10,1000,03:06:05
10,1000,03:06:06
10,1000,03:06:06
10,1000,03:06:06
10,1000,03:06:06
10,1000,03:06:07
10,1000,03:06:07
10,1000,03:06:07
10,1000,03:06:07
10,1000,03:06:08
10,1000,03:06:08
10,1000,03:06:08
10,1000,03:06:09
10,1000,03:06:09
10,1000,03:24:39
10,1000,03:24:40
10,1000,03:24:40
10,1000,03:24:40
10,1000,03:24:40
10,1000,03:24:40
10,1000,03:24:41
10,1000,03:24:41
10,1000,03:24:41
10,1000,03:24:42
10,1000,03:24:42
10,1000,03:24:42
10,1000,03:24:42
10,1000,03:24:43
10,1000,03:24:43
10,1000,03:24:43
10,1000,03:24:44
10,1000,03:24:44
10,1000,03:24:44
10,1000,03:24:44
10,1000,03:24:45
10,1000,03:24:45
10,1000,03:24:45
10,1000,03:24:45
10,1000,03:24:45
10,1000,03:24:46
10,1000,03:24:46
10,1000,03:24:46
10,1000,03:24:46
10,1000,03:24:47
10,1000,03:24:47
10,1000,03:24:47
10,1000,03:24:47
10,1000,03:24:48
10,1000,03:24:48
10,1000,03:24:48
10,1000,03:24:48
10,1000,03:24:49
10,1000,03:24:49
10,1000,03:24:49
10,1000,03:24:49
10,1000,03:24:50
10,1000,03:24:50
10,1000,03:24:50
10,1000,03:24:50
10,1000,03:24:51
10,1000,03:24:51
10,1000,03:24:51
10,1000,03:24:51
10,1000,03:24:51
10,1000,03:24:52
10,1000,03:24:52
10,1000,03:24:52
10,1000,03:24:53
10,1000,03:24:53
10,1000,03:24:53
10,1000,03:24:53
10,1000,03:24:54
10,1000,03:24:54
10,1000,03:24:54
10,1000,03:24:55
10,1000,04:06:58
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:00
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:01
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:02
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:03
10,1000,00:00:04
10,1000,00:00:04
10,1000,00:00:04
10,1000,00:00:04
10,1000,00:00:04
10,1000,00:00:04
